tops,bottoms,shoes,accessories
171448821.0,201058681.0,198505059.0,189432475.0
169601116.0,197268845.0,165704043.0,170999678.0
205200483.0,205431544.0,204942331.0,189693758.0
187862189.0,195894297.0,195893852.0,153775178.0
212583785.0,206092844.0,214985972.0,211945337.0
193904910.0,196846275.0,189569650.0,197614406.0
75773069.0,71632597.0,61044212.0,77991006.0
180363163.0,162387137.0,160673739.0,156665200.0
49832302.0,57841954.0,60759589.0,40440425.0
194104332.0,211818290.0,210829117.0,213253358.0
190747929.0,169327884.0,164360180.0,177080791.0
197719659.0,197891270.0,149647107.0,157803989.0
159561322.0,191548237.0,151562617.0,157698008.0
205651207.0,118133081.0,201243950.0,86356717.0
79364077.0,70370928.0,60869905.0,27374429.0
86431635.0,126074020.0,133779076.0,131134391.0
208636722.0,208636827.0,201211073.0,195365567.0
195983434.0,211951597.0,206568866.0,210036374.0
215244070.0,215061345.0,203164041.0,214067703.0
185415050.0,178356328.0,169025891.0,146848989.0
117807147.0,121251184.0,120593519.0,121265329.0
115041056.0,114761991.0,106858925.0,114610866.0
209128860.0,214029076.0,211812604.0,178461625.0
194497433.0,85029412.0,104724886.0,108094169.0
210715845.0,212498286.0,215232897.0,208122834.0
173205866.0,168357364.0,123106066.0,174352503.0
174251339.0,195184889.0,195389065.0,191045383.0
57506588.0,56992068.0,55040116.0,43967515.0
119034228.0,113962442.0,113857133.0,119825344.0
196647139.0,191006364.0,201334790.0,183234920.0
170814883.0,193464105.0,90414352.0,204395130.0
213411790.0,212856802.0,211774611.0,183609436.0
56681152.0,139892678.0,127693479.0,135683575.0
205322135.0,205396845.0,202838967.0,202087381.0
186086281.0,189283061.0,192452304.0,197041759.0
212228744.0,204364555.0,208133372.0,214037033.0
159843925.0,164722772.0,159726355.0,168874601.0
88514896.0,111823969.0,109689033.0,111654199.0
55349795.0,85096837.0,94481592.0,49159645.0
196095054.0,194421686.0,198341301.0,191937570.0
206511556.0,208228256.0,209067761.0,145794592.0
65828455.0,63744172.0,66049378.0,8550510.0
183098380.0,204156869.0,213205211.0,175749955.0
201990509.0,210232487.0,206469058.0,206891371.0
213281641.0,214614949.0,213237768.0,214634539.0
214322629.0,214322412.0,210448993.0,213086011.0
195990956.0,196267012.0,196270089.0,185943155.0
188218965.0,191372614.0,181984123.0,110420240.0
69170061.0,61215620.0,69173064.0,61171338.0
133467321.0,152633889.0,157007178.0,154677877.0
191322126.0,189785413.0,191107762.0,191281778.0
209109476.0,207112870.0,210175294.0,209034668.0
196137207.0,184565654.0,154810970.0,200227548.0
167344273.0,142904604.0,159856554.0,171119857.0
175017867.0,195972600.0,201236975.0,200392729.0
115530191.0,113425832.0,120385053.0,120627181.0
209982540.0,211071081.0,205785957.0,212324693.0
192406901.0,197821855.0,159881127.0,190459684.0
155839826.0,131138208.0,155982343.0,154706983.0
170463261.0,139419911.0,171877865.0,164578925.0
209131311.0,197831704.0,207623496.0,182226633.0
75239089.0,74551473.0,77867923.0,75037502.0
209725736.0,202759372.0,197432822.0,192158533.0
177587656.0,168313181.0,162194199.0,177856857.0
168117980.0,166627266.0,166767395.0,159365279.0
60111562.0,65075672.0,73120516.0,73919708.0
135626450.0,134643225.0,132428330.0,127468656.0
192655909.0,201881199.0,188607279.0,160490967.0
35320114.0,65081740.0,82737614.0,79949526.0
178878762.0,165923157.0,167596641.0,177487368.0
180648636.0,136805906.0,195647887.0,195646122.0
195047286.0,200196932.0,201071911.0,169843281.0
156936363.0,158505161.0,150226253.0,198802562.0
111701438.0,46703243.0,125505700.0,113135717.0
212250120.0,172105416.0,210212235.0,212272369.0
201170855.0,50962024.0,206460817.0,139399021.0
207659916.0,196350061.0,204838261.0,199647457.0
169670618.0,179664918.0,168633086.0,177660349.0
200174245.0,205625296.0,207704696.0,181995504.0
208855189.0,209470224.0,195628755.0,209470735.0
93931703.0,90149978.0,151971832.0,79693972.0
197202109.0,183689006.0,177238440.0,183222767.0
176985101.0,196574702.0,165016181.0,190300966.0
206083633.0,1231631.0,193738138.0,195602935.0
172295493.0,185858107.0,188009770.0,189855648.0
165031840.0,192963611.0,213080791.0,213230359.0
198384690.0,182580490.0,189675915.0,179809086.0
165825551.0,163652050.0,180157887.0,148692942.0
207720977.0,208035084.0,203835088.0,208036107.0
211258175.0,134983955.0,207326970.0,211927788.0
207514735.0,207604102.0,207419121.0,206130116.0
151999633.0,166323185.0,160255339.0,167849719.0
197314658.0,184283977.0,201547395.0,185123384.0
166404370.0,102512067.0,120945474.0,147024925.0
53483522.0,34487006.0,44613420.0,52674867.0
33772325.0,81098843.0,73194660.0,79739481.0
212053197.0,166569512.0,207007174.0,206573288.0
40358075.0,57741928.0,53784022.0,23237196.0
211893354.0,209856035.0,187832050.0,183378838.0
185170916.0,184324335.0,183855339.0,189569438.0
30851719.0,30145866.0,36084440.0,36709326.0
64342485.0,62987607.0,40174617.0,52152090.0
183795535.0,141375288.0,179795518.0,145969598.0
190878607.0,190781211.0,148546445.0,181530981.0
165310769.0,171458277.0,173811366.0,174594620.0
176703522.0,155682988.0,180906126.0,194191755.0
211000181.0,204600139.0,210204226.0,201157779.0
171695705.0,184915140.0,183769736.0,157759699.0
90017122.0,67787166.0,90218720.0,93451517.0
136218370.0,133905862.0,134691092.0,135776482.0
178684658.0,178074536.0,177763670.0,162640444.0
193625385.0,111157192.0,202280212.0,206376014.0
214883905.0,214070849.0,206506200.0,214178124.0
175848732.0,174238848.0,181330739.0,143222391.0
169698661.0,167298126.0,187287927.0,183993843.0
180936629.0,199481249.0,200081878.0,195626680.0
202415353.0,210897003.0,210660858.0,202271743.0
209145697.0,207579622.0,206853652.0,208559848.0
207252252.0,209062744.0,205942298.0,205489483.0
210093707.0,202889024.0,176307606.0,189350246.0
176687733.0,178356328.0,201559196.0,201903532.0
183236644.0,180387593.0,182972054.0,174151402.0
98640278.0,99366800.0,106374937.0,97627745.0
188146562.0,173460022.0,188143886.0,177080791.0
195450370.0,192291222.0,204132409.0,188852045.0
192475792.0,209599826.0,210648100.0,198138347.0
141444328.0,196574702.0,179787935.0,186582314.0
156871703.0,107891166.0,117384328.0,192032956.0
195301716.0,170547664.0,192923803.0,147662184.0
169968449.0,169947650.0,178389661.0,172908143.0
196923612.0,194011366.0,199501926.0,201456825.0
206833267.0,206821207.0,214635827.0,206037429.0
212422761.0,214770579.0,213891940.0,211282330.0
215126954.0,195714419.0,201289539.0,166799868.0
89193525.0,57102692.0,41284912.0,55777107.0
189162858.0,120663810.0,189110261.0,182512987.0
134609189.0,135789965.0,132775181.0,126992314.0
211406745.0,211410064.0,203926246.0,211246353.0
164341729.0,55819885.0,124921177.0,127186090.0
117870808.0,133109456.0,126527959.0,127917051.0
120838939.0,117682781.0,87750099.0,109813527.0
94540719.0,706400.0,96448848.0,96369978.0
206505079.0,208654639.0,207417790.0,195326763.0
134491687.0,122524299.0,140586859.0,134702240.0
214321252.0,213243001.0,180749192.0,208722963.0
167028787.0,149281241.0,200686413.0,195260666.0
125777455.0,150230432.0,160099183.0,127489206.0
201539463.0,196323934.0,199268339.0,199284247.0
61396344.0,66358616.0,68699923.0,61171338.0
122321630.0,61294969.0,117334555.0,42002307.0
102013561.0,101729175.0,99596387.0,102971182.0
181845634.0,188037019.0,187264669.0,171163006.0
201753250.0,201982343.0,207619943.0,205970887.0
204798873.0,202169736.0,203622715.0,209125415.0
109820456.0,203949164.0,208811184.0,209032720.0
211222129.0,211834131.0,175297829.0,208283772.0
211822963.0,186209239.0,212728836.0,167897076.0
179786409.0,194237932.0,204245787.0,171357717.0
104769127.0,85931830.0,97205267.0,86371040.0
191779662.0,114634940.0,195944905.0,204779224.0
209446362.0,176820568.0,211925674.0,203890159.0
191389238.0,172914076.0,177991519.0,191214860.0
142367371.0,127329420.0,98314945.0,131205422.0
213417722.0,207033777.0,211498364.0,205604216.0
185144593.0,190634963.0,197429869.0,131042985.0
155686418.0,65832301.0,157432503.0,133375738.0
200686634.0,179330387.0,178407284.0,167699777.0
98166991.0,93575463.0,92307165.0,94814378.0
207728207.0,203919155.0,207991992.0,209669187.0
174470199.0,167752441.0,158328008.0,126560658.0
123491342.0,129976316.0,126383928.0,127631523.0
201344330.0,201344954.0,201428786.0,198514366.0
118355551.0,78621187.0,88277782.0,48767574.0
204301651.0,203932828.0,204616029.0,208237951.0
193074387.0,199636128.0,207421677.0,203895694.0
210754656.0,210303388.0,211021216.0,211024336.0
196823404.0,160231463.0,165497975.0,202464642.0
205022450.0,199614678.0,205292975.0,167066335.0
47795415.0,49213997.0,77282796.0,76821402.0
209142502.0,208644780.0,208381643.0,209136158.0
103434218.0,84310271.0,16885855.0,75900945.0
133025922.0,160914945.0,114011106.0,173805944.0
45369129.0,36461365.0,37996185.0,39970613.0
177993648.0,178658724.0,179949451.0,128086030.0
177270786.0,175964003.0,163141517.0,172332902.0
163001861.0,174343030.0,181044240.0,175944400.0
194161006.0,196574702.0,184088181.0,193466941.0
172177962.0,138016687.0,168991783.0,162360529.0
183182442.0,193464105.0,144801459.0,187291632.0
129684960.0,132800669.0,135755105.0,130555906.0
175792355.0,209107198.0,195171839.0,192286596.0
194130191.0,190296581.0,187517002.0,200452257.0
204224832.0,207310879.0,204153603.0,195364734.0
209827704.0,209827609.0,203477590.0,190030898.0
202738823.0,195560194.0,197851272.0,186773988.0
64914234.0,62977412.0,65759115.0,62402849.0
183395437.0,67502141.0,160969970.0,178799388.0
213513399.0,212787763.0,210491979.0,208792920.0
138183057.0,137213035.0,134840201.0,138183390.0
99660657.0,183591605.0,197876233.0,211118040.0
213941578.0,207617148.0,213636310.0,211961811.0
181769029.0,122738235.0,192793071.0,169413238.0
205409930.0,213710599.0,212777033.0,87773993.0
204036160.0,209284019.0,205346867.0,206617775.0
114664468.0,115769432.0,100871728.0,114946399.0
63823165.0,89039753.0,98277408.0,17524591.0
209919291.0,205434006.0,201983959.0,197632254.0
179533865.0,193813169.0,179337007.0,195450417.0
70999369.0,73021724.0,73519266.0,70626735.0
175843138.0,173166380.0,179297613.0,174181137.0
196441409.0,204696020.0,182701626.0,206372980.0
126311222.0,129540422.0,146845623.0,145779626.0
83458196.0,79748911.0,64791460.0,86877020.0
164297332.0,126974478.0,177620953.0,136288998.0
127511074.0,132111310.0,130849339.0,132016108.0
209255293.0,204837602.0,206400304.0,194842353.0
16598800.0,57881594.0,174613608.0,83719542.0
146038206.0,198512727.0,192367050.0,193725173.0
209504587.0,154892621.0,195563659.0,201944222.0
207095458.0,206301357.0,204346196.0,195518176.0
167431035.0,157932574.0,145990257.0,141687326.0
197386694.0,193553747.0,198551055.0,201292816.0
207201640.0,187299553.0,206235275.0,207270498.0
197948470.0,169810278.0,199921826.0,194803146.0
202799172.0,202327717.0,201901072.0,202801171.0
204095366.0,196153304.0,202169801.0,85636287.0
165042769.0,167267835.0,198592916.0,203472685.0
167774683.0,138974548.0,165589088.0,168447134.0
205073734.0,198437358.0,199858654.0,205132688.0
57244323.0,18118626.0,51050398.0,49492670.0
204492765.0,204940047.0,194257911.0,201455078.0
202284476.0,202169901.0,204252439.0,206810522.0
172713824.0,172713269.0,172714931.0,172724058.0
209291059.0,193565445.0,203488858.0,196065595.0
78955036.0,77256797.0,76860479.0,68644403.0
201620605.0,193955197.0,204107602.0,205757415.0
147987747.0,160116105.0,161736013.0,165475198.0
213512053.0,213683489.0,213401003.0,212948085.0
201088160.0,201357448.0,204959011.0,201240967.0
213186982.0,203487644.0,213237291.0,213086458.0
206723105.0,194361962.0,206531178.0,206430384.0
203043766.0,205500207.0,208064742.0,160813640.0
210871001.0,210870212.0,206612183.0,210873715.0
209564910.0,209498892.0,211781859.0,211754604.0
215317027.0,214272771.0,211073539.0,202973118.0
210333209.0,208590510.0,210472977.0,210709128.0
210134436.0,209618803.0,206016186.0,210055173.0
165647122.0,162924025.0,165816068.0,165817902.0
127301964.0,127301975.0,128081622.0,197308834.0
180663650.0,180341769.0,172385400.0,168793725.0
196996580.0,195571856.0,194267243.0,179784224.0
205022450.0,212760781.0,212786868.0,210258778.0
208686061.0,214037398.0,208449536.0,214037992.0
189361457.0,189318500.0,187137237.0,189363736.0
145245336.0,95110794.0,150715348.0,150867171.0
73352108.0,62891951.0,88269076.0,112106398.0
124044131.0,122816463.0,119041194.0,115016775.0
214249100.0,203394044.0,213941886.0,212882979.0
171486003.0,166278993.0,168779784.0,175468194.0
207962768.0,208690928.0,211539337.0,213355370.0
75984174.0,76733839.0,76662746.0,50234355.0
207751758.0,203553423.0,205356898.0,161006191.0
77078573.0,99867681.0,15462427.0,105148922.0
206499884.0,204066405.0,202465015.0,176170180.0
173586717.0,180139230.0,192125953.0,154897546.0
128430279.0,149043904.0,147336904.0,67164360.0
206921602.0,206921669.0,206921552.0,203517134.0
203919887.0,203672730.0,203427840.0,190535408.0
106161143.0,103817961.0,102248344.0,105815048.0
203119303.0,205614961.0,208068070.0,205944726.0
213732697.0,213429574.0,204617105.0,190881352.0
207785168.0,203714508.0,167804511.0,207427853.0
212158304.0,203730316.0,189436605.0,212197233.0
98371210.0,193580693.0,185177294.0,193508877.0
209550135.0,210850895.0,192278101.0,210854149.0
149507500.0,170915947.0,138540703.0,163237719.0
172825593.0,125300338.0,166651253.0,160024731.0
124056639.0,112506639.0,132901767.0,132938167.0
15075790.0,5207438.0,42361848.0,28388203.0
178473680.0,157195547.0,158495034.0,170355567.0
123690595.0,142458783.0,132864791.0,157591342.0
192938802.0,212554689.0,210128394.0,186040511.0
180446493.0,174692205.0,173233662.0,208040877.0
199531954.0,197770532.0,191704339.0,197350065.0
82812082.0,93410653.0,52982549.0,89048846.0
177039387.0,177185269.0,177266636.0,160947382.0
119043492.0,163437918.0,178548231.0,178959226.0
145942258.0,163679375.0,163081155.0,159668735.0
207336224.0,210435424.0,205719427.0,211893217.0
204923179.0,194237932.0,208008027.0,189275946.0
115442177.0,112597392.0,113648247.0,110230095.0
212796562.0,215306132.0,214832515.0,212019052.0
186898569.0,192316109.0,189444157.0,197039236.0
205412194.0,162459227.0,170654146.0,198155378.0
178129226.0,161196461.0,179929533.0,190483993.0
173832479.0,174669185.0,173446014.0,167657408.0
181997725.0,189383358.0,204653583.0,214021501.0
98056782.0,113269664.0,163620792.0,166779454.0
147869705.0,166432727.0,173617101.0,164086362.0
195700828.0,207838791.0,164877666.0,154697230.0
86998353.0,56968193.0,53846605.0,89627102.0
158071516.0,166139534.0,162536514.0,165850806.0
204298374.0,203948792.0,208223893.0,194295972.0
213284250.0,213418025.0,210958993.0,208209288.0
159834068.0,141903600.0,154581453.0,158589766.0
214148171.0,193488637.0,212905783.0,205896386.0
213437483.0,203894513.0,204663199.0,187985760.0
202520414.0,204585566.0,205381736.0,206168999.0
116574832.0,15723124.0,83535683.0,112973891.0
172039776.0,169438572.0,79075436.0,131859804.0
161566557.0,170941128.0,188889120.0,195474602.0
208750281.0,198760643.0,203806151.0,203477841.0
214820428.0,214340591.0,209947567.0,188977938.0
203643808.0,202766008.0,177427735.0,191310170.0
157097756.0,150979033.0,171665125.0,168224191.0
191599545.0,195560497.0,172785490.0,190789270.0
211881854.0,212170088.0,193030336.0,212844190.0
208665950.0,204694109.0,76158226.0,171921100.0
118090082.0,127545400.0,79601929.0,137807058.0
206780387.0,194871630.0,195279250.0,206966126.0
204169331.0,189957442.0,173450384.0,188550102.0
162193144.0,172119764.0,113471430.0,168797620.0
102483041.0,153563900.0,184833199.0,147899970.0
184313811.0,184312149.0,179118683.0,183954233.0
112140216.0,112033323.0,113514524.0,113319310.0
197729709.0,165123146.0,207002382.0,169549650.0
151963117.0,206379911.0,203501429.0,205820989.0
169595095.0,161311572.0,163309329.0,147969617.0
65339310.0,76392481.0,76358493.0,79010213.0
203116548.0,203129685.0,211483281.0,176745493.0
214408787.0,214574990.0,213355605.0,209756225.0
201795092.0,71993501.0,159376785.0,195275408.0
176369734.0,172851485.0,167424910.0,176219367.0
57770548.0,41355019.0,41701077.0,54285523.0
88113551.0,82415766.0,89112917.0,89708965.0
205300645.0,208710429.0,180608199.0,187673730.0
185377841.0,161616956.0,162905789.0,161652558.0
203154762.0,205177789.0,178984009.0,205177840.0
214019160.0,214761438.0,214227622.0,215210320.0
136816097.0,127527184.0,139075093.0,137477463.0
214321555.0,214409061.0,211787010.0,214410650.0
84411743.0,210088958.0,201553171.0,131859941.0
206172502.0,209175133.0,195697226.0,209142300.0
203969583.0,213541174.0,204626707.0,155249578.0
160782027.0,164309463.0,191568307.0,160705260.0
154121217.0,154120995.0,194282438.0,184116387.0
163598545.0,147993451.0,148344796.0,179252252.0
125932066.0,65612486.0,124209820.0,118709353.0
151861385.0,152279479.0,140993217.0,13434530.0
204367043.0,183735192.0,206400055.0,183227567.0
195226636.0,195070550.0,185531465.0,195461625.0
118495151.0,118180105.0,102348310.0,121336354.0
175874322.0,184674867.0,182571900.0,188069632.0
210378897.0,149622172.0,210423591.0,211333393.0
106273754.0,116912741.0,115982122.0,118709353.0
50505540.0,51831560.0,48793171.0,49144322.0
167299751.0,203741771.0,198165706.0,195545079.0
171576781.0,193531685.0,202079982.0,171898986.0
107663827.0,109792322.0,130569785.0,141037613.0
212228681.0,211888121.0,209968916.0,212528362.0
210681981.0,209710817.0,138091867.0,206506368.0
203866252.0,185686052.0,211237571.0,207069014.0
195715455.0,194990286.0,193475057.0,153497424.0
196341396.0,197299776.0,171234872.0,192961998.0
162943117.0,163787702.0,159910969.0,166675908.0
163166596.0,170074137.0,158349575.0,167162825.0
