ID,Semantic Category
199898853,tops
159434742,shoes
153720885,shoes
209110050,tops
169456040,jewellery
205431205,jewellery
121114973,jewellery
212582620,tops
129309659,tops
66847689,jewellery
167242470,bottoms
134636723,jewellery
95308995,bottoms
88039148,tops
145102246,jewellery
206877571,jewellery
164317681,jewellery
191899923,shoes
164317686,jewellery
179717670,shoes
150937868,jewellery
198661510,shoes
182350584,tops
161556796,bottoms
150118951,jewellery
160129137,tops
162994419,shoes
201057942,jewellery
213086502,jewellery
194289463,bottoms
195519745,jewellery
140174834,tops
210275264,shoes
70813485,bottoms
7341308,bottoms
77101139,tops
138129101,bottoms
190841501,jewellery
164633175,jewellery
162454386,jewellery
137028295,bottoms
211092570,jewellery
194266902,tops
207104381,jewellery
164444661,shoes
201464135,jewellery
138406606,jewellery
168074878,tops
188818641,shoes
189817771,tops
204272365,tops
201267356,shoes
208399065,bottoms
120393450,jewellery
164753042,jewellery
202943882,shoes
200412600,shoes
133340478,tops
177434254,bottoms
172675882,jewellery
145212745,bottoms
126410197,tops
177753625,jewellery
169225139,bottoms
190004884,shoes
160718485,bottoms
195895567,shoes
185310373,tops
157159482,shoes
214701880,jewellery
211213701,jewellery
55766062,bottoms
205645509,accessories
204484014,shoes
200386440,accessories
157385910,shoes
126505139,accessories
176320123,accessories
203046457,tops
49569999,shoes
157691463,accessories
211268082,tops
66540024,shoes
84884890,tops
104715067,shoes
178981280,jewellery
117603046,shoes
181192731,bottoms
94794718,tops
110215335,bottoms
213937560,shoes
150605673,bottoms
157558971,shoes
144886473,bottoms
146587521,accessories
144855367,bottoms
213419029,tops
9135695,jewellery
179508966,tops
171083165,jewellery
154808360,shoes
113291129,jewellery
151988261,accessories
183653246,bottoms
176961541,shoes
170458973,tops
207019226,bottoms
171690472,tops
197493511,shoes
190226004,shoes
206936254,shoes
104292642,shoes
205040060,shoes
80661556,bottoms
194472643,jewellery
38790394,accessories
175411560,jewellery
157690333,bottoms
184761377,bottoms
209363078,jewellery
109790613,shoes
197266525,tops
123212889,jewellery
169166298,jewellery
136107461,bottoms
125081856,jewellery
189971087,jewellery
181769623,jewellery
122057883,accessories
17300188,bottoms
183643136,jewellery
204608492,bottoms
189533987,bottoms
152718589,jewellery
147818291,bottoms
78994699,bottoms
208851403,jewellery
205736250,jewellery
124215152,shoes
200977424,shoes
206162078,bottoms
157389840,tops
190858295,jewellery
133859053,shoes
182577952,tops
165534641,tops
130097633,bottoms
139462216,shoes
168679651,jewellery
132768166,jewellery
192251864,jewellery
204603718,shoes
209175342,tops
166297304,shoes
161380524,accessories
209274881,tops
33707179,bottoms
196368988,bottoms
209451755,bottoms
190020396,tops
149106179,tops
108345265,tops
164333459,bottoms
179142115,jewellery
162037337,jewellery
40355810,jewellery
109740115,jewellery
162374887,shoes
198466654,bottoms
190562923,jewellery
167030946,shoes
152370342,jewellery
91227589,tops
146847455,shoes
164530391,tops
166538368,tops
194513910,bottoms
35736424,shoes
206885103,jewellery
193777246,bottoms
85551450,accessories
199848419,tops
147388179,tops
49800117,shoes
79166546,shoes
173619738,shoes
132163120,bottoms
59427866,shoes
51103166,jewellery
206215511,shoes
179284025,bottoms
162169621,jewellery
140746769,tops
181151582,bottoms
204754543,jewellery
153919928,shoes
175108563,tops
203821562,shoes
79364077,tops
49050436,jewellery
167449653,accessories
142310030,shoes
200972908,shoes
63935560,jewellery
95020244,shoes
75709083,shoes
208682052,shoes
203188681,jewellery
187985199,jewellery
55979867,jewellery
214648696,bottoms
204646039,jewellery
182363881,bottoms
157349618,jewellery
185168760,jewellery
80036124,jewellery
181283031,bottoms
155359611,jewellery
207997641,jewellery
173275598,shoes
187887801,bottoms
205653084,bottoms
211789204,bottoms
154659092,shoes
107884190,accessories
58280591,tops
193853476,shoes
208909077,tops
179132789,shoes
189242614,tops
141771314,jewellery
182439890,shoes
80658318,shoes
208286610,bottoms
183569879,tops
210678468,shoes
61364862,bottoms
191973763,jewellery
195520149,jewellery
213364062,tops
186072776,jewellery
204935715,bottoms
152017115,bottoms
78419238,bottoms
212967381,jewellery
119051724,shoes
196292978,jewellery
197898914,shoes
201098018,jewellery
202880399,bottoms
52713557,jewellery
155087803,tops
85096798,bottoms
187006840,jewellery
152271695,bottoms
22233025,jewellery
155702360,jewellery
163598416,shoes
212390790,jewellery
151020767,tops
169838757,bottoms
180961442,shoes
133459219,shoes
160592652,shoes
156966618,jewellery
209864993,jewellery
212461817,tops
137077255,tops
187555209,shoes
193549779,shoes
204910962,shoes
198271894,tops
147971553,tops
101812507,jewellery
125908093,shoes
68243285,shoes
194175801,tops
205789391,shoes
192503504,tops
183742071,bottoms
199941467,jewellery
175946258,bottoms
177355966,tops
169197921,shoes
191306644,shoes
150107462,shoes
148458726,tops
202885615,tops
46743540,shoes
146825740,tops
166342873,shoes
176746479,shoes
100760989,shoes
203456076,tops
197432822,shoes
122738235,bottoms
53379842,bottoms
112033521,jewellery
148682588,tops
202495747,shoes
116505559,tops
199236858,shoes
172138348,shoes
211858683,shoes
133776261,jewellery
147466903,jewellery
357896,bottoms
196174931,bottoms
164542428,tops
199557828,shoes
191551309,tops
164721165,shoes
213563760,tops
202942861,shoes
127293309,tops
129879441,shoes
209034110,jewellery
115386081,jewellery
153739126,jewellery
165469065,bottoms
53737171,bottoms
199131149,jewellery
166372777,shoes
164249396,jewellery
144019837,tops
180984853,tops
167766944,shoes
59822185,jewellery
83138985,bottoms
91025129,shoes
185235301,bottoms
135707474,jewellery
205558479,tops
81736525,tops
138568059,shoes
135752485,jewellery
109525473,bottoms
146337069,bottoms
169558276,bottoms
208772809,shoes
207083657,shoes
203347445,shoes
154819471,tops
207465093,accessories
140990791,tops
145581687,jewellery
138327020,jewellery
104010112,jewellery
159590037,shoes
167865167,shoes
197388157,tops
172691812,jewellery
79066601,shoes
187519991,shoes
121673572,accessories
138761577,bottoms
162501726,jewellery
134248324,tops
58010432,shoes
206567100,tops
142483691,bottoms
140246368,jewellery
185288704,tops
166747668,jewellery
59459461,bottoms
204091296,shoes
65862407,shoes
144259351,bottoms
107417462,accessories
152353502,bottoms
195417724,shoes
193974016,jewellery
56119211,bottoms
204394987,shoes
169024946,jewellery
162386013,jewellery
186685798,shoes
133501669,shoes
209171711,jewellery
204771766,bottoms
194842353,jewellery
170145019,tops
120640592,shoes
196170308,jewellery
207959416,jewellery
210276052,tops
150957524,bottoms
136243487,bottoms
86998353,tops
176896794,shoes
81781093,shoes
116919526,tops
179572892,bottoms
207669869,jewellery
134219285,bottoms
169168478,bottoms
78118951,shoes
166184725,bottoms
138000305,shoes
163620157,jewellery
201906499,bottoms
129983499,tops
188559739,shoes
211764669,tops
141497450,accessories
197856413,shoes
74859425,shoes
172511090,tops
210614380,bottoms
103853321,shoes
141596326,accessories
119747749,jewellery
206932110,shoes
143986497,tops
200473653,shoes
204272002,tops
86944428,jewellery
182512198,tops
187952045,tops
154897703,jewellery
191569349,tops
150672212,bottoms
103548744,accessories
202712877,bottoms
164517774,shoes
69109445,jewellery
187198512,jewellery
129748527,shoes
106708542,shoes
134368017,bottoms
206491297,jewellery
128504932,jewellery
33446168,jewellery
77229662,shoes
153175195,shoes
188889728,bottoms
213275781,jewellery
208775347,tops
188370345,tops
212503126,jewellery
149224518,shoes
189255280,jewellery
213981907,tops
171667258,bottoms
156223157,accessories
146730147,bottoms
172519196,bottoms
16113826,shoes
167343367,bottoms
93681026,jewellery
211422601,shoes
187665597,accessories
155232768,bottoms
204654099,shoes
201234569,jewellery
210499493,shoes
178836596,jewellery
176894866,shoes
172139283,shoes
209718130,tops
195749051,jewellery
208317662,jewellery
58629657,jewellery
203722505,tops
147336904,shoes
68305694,jewellery
140753407,jewellery
136216818,tops
202623837,bottoms
128996710,tops
189684704,shoes
194876287,tops
181817397,bottoms
192155405,tops
209734289,jewellery
61128649,jewellery
58484260,jewellery
209437274,jewellery
203769562,shoes
125098151,shoes
151974517,jewellery
149767690,shoes
53782023,jewellery
144334891,jewellery
147101703,shoes
187445430,tops
203220480,tops
207550289,shoes
176513039,tops
187409403,tops
134539594,shoes
186845130,shoes
208894651,tops
161911420,accessories
161574725,shoes
48972574,jewellery
94531512,shoes
153144481,jewellery
156222607,jewellery
95466100,bottoms
180020484,jewellery
148984049,bottoms
195067452,bottoms
140930060,jewellery
189733597,shoes
134415944,jewellery
204880318,jewellery
192011076,bottoms
188704743,jewellery
154725148,bottoms
154725149,bottoms
134899362,tops
206235356,jewellery
193627733,tops
215520196,shoes
191422025,shoes
200508444,jewellery
168179613,shoes
148977066,jewellery
76481854,shoes
179663360,bottoms
113808562,tops
209636256,jewellery
183864771,shoes
207082940,jewellery
155852394,accessories
188526099,tops
60778157,jewellery
213103359,tops
190836031,bottoms
186052569,tops
135625616,jewellery
165277450,tops
110137166,bottoms
117577224,tops
188248555,shoes
211801041,bottoms
211841285,accessories
100633698,jewellery
204899003,shoes
154806752,tops
209527826,jewellery
159217865,shoes
189127000,tops
202379307,tops
139707723,bottoms
160679876,jewellery
44116149,shoes
57800452,shoes
204883666,bottoms
194924508,shoes
208287649,jewellery
182635959,shoes
139259966,tops
199297906,shoes
158662569,shoes
179262186,bottoms
181823301,shoes
188842520,jewellery
214236348,tops
205358106,shoes
92888149,bottoms
215685929,shoes
159516743,shoes
203609607,shoes
204797630,jewellery
205518612,jewellery
146688586,shoes
211962187,tops
197117439,shoes
57370797,accessories
74202527,bottoms
95437614,accessories
171439411,jewellery
209355816,jewellery
194565365,shoes
199980623,jewellery
181639652,shoes
195759882,jewellery
67077980,tops
23225303,bottoms
181831204,shoes
211690701,jewellery
194802523,tops
109694543,tops
204834283,tops
69863959,jewellery
145548019,shoes
203705712,tops
181097794,shoes
195701684,tops
32994947,tops
201847721,shoes
208681296,shoes
182977073,shoes
56999042,jewellery
144997987,jewellery
176736763,shoes
201318508,tops
146685231,accessories
130620714,bottoms
169935295,tops
134781814,accessories
195674516,shoes
173535360,tops
204971614,bottoms
156683259,tops
210017328,tops
180619183,jewellery
172385400,shoes
78098614,jewellery
190951489,jewellery
209322317,jewellery
187400947,shoes
131637983,bottoms
121565929,jewellery
177092932,shoes
191812863,shoes
93855977,jewellery
207634007,bottoms
45111320,tops
137908659,shoes
135171002,shoes
201017850,jewellery
193141669,tops
161256193,shoes
142251390,tops
133236739,bottoms
180952273,tops
135536372,tops
206552412,tops
129301348,shoes
211056395,bottoms
208814063,accessories
142460397,tops
136782109,shoes
35170035,jewellery
200241046,bottoms
195877655,jewellery
129823056,accessories
210368849,shoes
90845056,shoes
162052544,jewellery
197788312,shoes
209817077,tops
88917666,jewellery
138893308,jewellery
118093817,bottoms
118169055,jewellery
110179989,jewellery
106337888,shoes
201638978,accessories
195782409,tops
122738788,shoes
207026335,shoes
131435989,shoes
193006040,jewellery
147737701,shoes
207525962,bottoms
152958042,shoes
73936785,tops
178139002,bottoms
213258814,jewellery
136443964,jewellery
188314835,jewellery
110261001,tops
179032612,jewellery
190611481,bottoms
211755799,jewellery
207870275,jewellery
33619882,jewellery
84825592,jewellery
73002098,shoes
177599185,jewellery
111559032,bottoms
197778731,jewellery
191246592,bottoms
213913118,jewellery
145272038,accessories
182042525,shoes
213649048,shoes
181107801,accessories
125770129,jewellery
177629901,tops
181315610,tops
127487178,tops
175183696,jewellery
187845000,shoes
174798185,bottoms
197823802,bottoms
120856010,shoes
201071539,shoes
130870225,bottoms
190692132,jewellery
156874328,bottoms
45997741,jewellery
170430527,shoes
170141541,jewellery
50354571,shoes
116477957,shoes
115832532,tops
188529951,shoes
152825102,tops
62604823,jewellery
132335430,jewellery
183792473,bottoms
73655302,shoes
193487206,tops
120031523,tops
10190243,jewellery
143056113,bottoms
84781761,tops
207996092,tops
212891942,shoes
207022525,shoes
178231809,jewellery
99309357,shoes
120648556,accessories
140392382,accessories
109660316,jewellery
189544108,jewellery
151052364,jewellery
198390364,tops
134446004,jewellery
204968178,bottoms
200824161,jewellery
172288624,jewellery
205831776,shoes
205489997,shoes
159449586,jewellery
166992872,jewellery
111063720,accessories
206253365,bottoms
135594097,shoes
137780242,shoes
213194224,jewellery
178428938,shoes
206280353,tops
12748143,accessories
196443632,bottoms
78548790,jewellery
183751849,shoes
159432632,shoes
144504055,shoes
155166704,jewellery
187674330,shoes
168992890,shoes
88709438,tops
160791607,shoes
198125746,shoes
194130656,shoes
194507161,tops
200499911,shoes
128258954,shoes
72900429,shoes
212523733,bottoms
76072366,shoes
180317162,shoes
153429397,shoes
170237885,bottoms
98495947,tops
207390330,jewellery
147705627,tops
141789192,bottoms
199192581,jewellery
188246275,jewellery
60674452,shoes
169905100,bottoms
177108338,tops
125993794,shoes
189839721,jewellery
156263005,shoes
137303237,jewellery
210501905,shoes
209561401,shoes
212193572,bottoms
181641667,jewellery
66078660,bottoms
151511043,bottoms
64515020,shoes
192034917,bottoms
192581531,bottoms
129834764,bottoms
82341689,jewellery
75458091,jewellery
201402474,jewellery
148700825,jewellery
151670597,tops
173115999,jewellery
134232696,shoes
200286188,accessories
121848440,tops
201823435,tops
142413974,bottoms
173456896,jewellery
162367726,tops
211944051,bottoms
90280946,shoes
158340390,accessories
131804807,shoes
160034998,tops
181217893,tops
53450931,jewellery
190010274,tops
85365150,jewellery
158154507,tops
53450939,jewellery
191540385,bottoms
163015881,shoes
176683193,bottoms
129618908,shoes
172755597,shoes
102100345,shoes
186628639,jewellery
174912676,jewellery
150176742,bottoms
185675804,shoes
124960308,tops
67327898,jewellery
165875890,jewellery
56098282,tops
181036279,tops
155872171,bottoms
193935836,jewellery
117628995,shoes
200030144,tops
160801965,accessories
212157943,accessories
184790671,jewellery
72437146,shoes
80241659,accessories
120709843,bottoms
165393415,bottoms
176713074,shoes
210578071,jewellery
154418855,shoes
200374050,jewellery
133170535,bottoms
190876613,jewellery
102851393,shoes
67594648,shoes
161136042,bottoms
55656533,shoes
167207300,jewellery
156675022,shoes
166777896,bottoms
211628615,shoes
210688530,shoes
204328266,accessories
146912763,tops
168051059,tops
144041911,shoes
208620866,bottoms
143935638,jewellery
128159627,shoes
193870914,jewellery
202001327,jewellery
168221814,jewellery
183439979,tops
214408636,tops
187537760,jewellery
134376662,shoes
199905495,shoes
168754396,shoes
112622836,shoes
172144706,bottoms
143226439,jewellery
199922234,jewellery
133814697,shoes
162319258,shoes
152513808,tops
114010705,shoes
212341908,bottoms
212821730,bottoms
19403971,bottoms
163253749,shoes
105417439,bottoms
171144734,shoes
203029069,bottoms
156817498,bottoms
36366553,jewellery
195892401,tops
94215239,jewellery
178899505,shoes
207894284,tops
209952005,shoes
191201429,jewellery
150636112,tops
190308595,bottoms
136715670,bottoms
149962094,bottoms
126571785,shoes
131938270,tops
